"Campaign name","Ad Set Name",Ads,"Ad name",Objective,Day,Gender,Age,"Delivery status","Delivery level","Attribution setting","Result type",Results,Reach,Frequency,"Cost per result","Amount spent (USD)",Impressions,"CPM (cost per 1,000 impressions)","Link clicks","CPC (cost per link click)","CTR (link click-through rate)","Clicks (all)","CTR (all)","CPC (all)","Landing page views","Content views","Website content views","Checkouts Initiated","Website checkouts initiated","Adds of payment info","Website adds of payment info","Purchase ROAS (return on ad spend)","Website purchase ROAS (return on ad spend)",Purchases,"Website purchases",Objective,"Reporting starts","Reporting ends"
"Dirty A/B testing","Brand + Product Group B",JPWPoliWomanBack_PQ_V1,JPWPoliWomanBack_PQ_V1,LINK_CLICKS,2024-12-01,female,65+,not_delivering,ad,"7-day click or 1-day view","Link clicks",1,20,1.1,0.23,0.23,22,10.45454545,1,0.23,4.54545455,1,4.54545455,0.23,1,1,1,,,,,,,,,LINK_CLICKS,2024-12-01,2024-12-01
"Dirty A/B testing","Brand + Product Group B",JPWMultipleframes,JPWMultipleframes,LINK_CLICKS,2024-12-01,unknown,45-54,not_delivering,ad,"7-day click or 1-day view",,,1,2,,0.01,2,5,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-12-01,2024-12-01
"Dirty A/B testing","HumanCustumer Group B",AmitMyHome_PQ_V1,AmitMyHome_PQ_V1,LINK_CLICKS,2024-12-01,female,45-54,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0,1,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-12-01,2024-12-01
"Dirty A/B testing","Brand + Product Group B",JPWPUnboxing_PQ_V1,JPWPUnboxing_PQ_V1,LINK_CLICKS,2024-12-01,female,55-64,not_delivering,ad,"7-day click or 1-day view",,,3,1,,0.02,3,6.66666667,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-12-01,2024-12-01
"Dirty A/B testing","HumanCustumer Group B",AmitMyHome_PQ_V1,AmitMyHome_PQ_V1,LINK_CLICKS,2024-12-01,male,65+,not_delivering,ad,"7-day click or 1-day view",,,5,1.2,,0.02,6,3.33333333,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-12-01,2024-12-01
"Dirty A/B testing","HumanCustumer Group B",AmitMyHome_PQ_V1,AmitMyHome_PQ_V1,LINK_CLICKS,2024-12-01,female,35-44,not_delivering,ad,"7-day click or 1-day view",,,3,1,,0.03,3,10,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-12-01,2024-12-01
"Dirty A/B testing","HumanCustumer Group B",AmitMyHome_PQ_V1,AmitMyHome_PQ_V1,LINK_CLICKS,2024-12-01,female,65+,not_delivering,ad,"7-day click or 1-day view","Link clicks",1,26,1.15384615,0.24,0.24,30,8,1,0.24,3.33333333,2,6.66666667,0.12,1,2,2,,,,,,,,,LINK_CLICKS,2024-12-01,2024-12-01
"Dirty A/B testing","HumanCustumer Group B",AmitMyHome_PQ_V1,AmitMyHome_PQ_V1,LINK_CLICKS,2024-12-01,female,55-64,not_delivering,ad,"7-day click or 1-day view","Link clicks",2,15,1,0.05,0.1,15,6.66666667,2,0.05,13.33333333,2,13.33333333,0.05,2,2,2,,,,,,,,,LINK_CLICKS,2024-12-01,2024-12-01
"Dirty A/B testing","Brand + Product Group B",JPWMultipleframes,JPWMultipleframes,LINK_CLICKS,2024-12-01,female,45-54,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0,1,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-12-01,2024-12-01
"Dirty A/B testing","Brand + Product Group B",JPWMultipleframes,JPWMultipleframes,LINK_CLICKS,2024-12-01,male,65+,not_delivering,ad,"7-day click or 1-day view",,,1,2,,0,2,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-12-01,2024-12-01
"Dirty A/B testing","Brand + Product Group B",JPWMultipleframes,JPWMultipleframes,LINK_CLICKS,2024-12-01,male,55-64,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0,1,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-12-01,2024-12-01
"Dirty A/B testing","Brand + Product Group B",JPWPoliWomanBack_PQ_V1,JPWPoliWomanBack_PQ_V1,LINK_CLICKS,2024-12-01,female,45-54,not_delivering,ad,"7-day click or 1-day view",,,3,1.33333333,,0.03,4,7.5,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-12-01,2024-12-01
"Dirty A/B testing","Brand + Product Group B",JPWMultipleframes,JPWMultipleframes,LINK_CLICKS,2024-12-01,female,55-64,not_delivering,ad,"7-day click or 1-day view",,,3,1,,0.02,3,6.66666667,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-12-01,2024-12-01
"Dirty A/B testing","Brand + Product Group B",JPWMultipleframes,JPWMultipleframes,LINK_CLICKS,2024-12-01,female,65+,not_delivering,ad,"7-day click or 1-day view",,,9,1.11111111,,0.05,10,5,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-12-01,2024-12-01
"Dirty A/B testing","Brand + Product Group B",JPWPoliWomanBack_PQ_V1,JPWPoliWomanBack_PQ_V1,LINK_CLICKS,2024-12-01,male,65+,not_delivering,ad,"7-day click or 1-day view",,,3,1,,0,3,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-12-01,2024-12-01
"Dirty A/B testing","Brand + Product Group B",JPWPoliWomanBack_PQ_V1,JPWPoliWomanBack_PQ_V1,LINK_CLICKS,2024-12-01,female,35-44,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0,1,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-12-01,2024-12-01
"Dirty A/B testing","Brand + Product Group B",JPWPoliWomanBack_PQ_V1,JPWPoliWomanBack_PQ_V1,LINK_CLICKS,2024-12-01,female,25-34,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0,1,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-12-01,2024-12-01
"Dirty A/B testing","Brand + Product Group B",JPWPoliWomanBack_PQ_V1,JPWPoliWomanBack_PQ_V1,LINK_CLICKS,2024-12-01,male,35-44,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0,1,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-12-01,2024-12-01
"Dirty A/B testing","Brand + Product Group B",JPWPoliWomanBack_PQ_V1,JPWPoliWomanBack_PQ_V1,LINK_CLICKS,2024-12-01,male,55-64,not_delivering,ad,"7-day click or 1-day view",,,2,1,,0,2,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-12-01,2024-12-01
"Dirty A/B testing","Brand + Product Group B",JPWPoliWomanBack_PQ_V1,JPWPoliWomanBack_PQ_V1,LINK_CLICKS,2024-12-01,female,55-64,not_delivering,ad,"7-day click or 1-day view",,,4,1,,0.02,4,5,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-12-01,2024-12-01
"Dirty A/B testing","Brand + Product Group B",JPWPUnboxing_PQ_V1,JPWPUnboxing_PQ_V1,LINK_CLICKS,2024-12-01,female,65+,not_delivering,ad,"7-day click or 1-day view",,,15,1.06666667,,0.11,16,6.875,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-12-01,2024-12-01
"Dirty A/B testing","Brand + Product Group A",JPWABRanChill_PQ_V1,JPWABRanChill_PQ_V1,LINK_CLICKS,2024-12-01,female,18-24,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0,1,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-12-01,2024-12-01
"Dirty A/B testing","HumanCustumer Group B",AmitJPWStudio_PQ_V1,AmitJPWStudio_PQ_V1,LINK_CLICKS,2024-12-01,unknown,65+,not_delivering,ad,"7-day click or 1-day view",,,3,1.33333333,,0.17,4,42.5,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-12-01,2024-12-01
"Dirty A/B testing","Brand + Product Group A",BanersFartoClose,BanersFartoClose,LINK_CLICKS,2024-12-01,male,35-44,not_delivering,ad,"7-day click or 1-day view",,,9,1.11111111,,0.01,10,1,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-12-01,2024-12-01
"Dirty A/B testing","Brand + Product Group A",BanersFartoClose,BanersFartoClose,LINK_CLICKS,2024-12-01,male,25-34,not_delivering,ad,"7-day click or 1-day view",,,5,1.2,,0.02,6,3.33333333,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-12-01,2024-12-01
"Dirty A/B testing","Brand + Product Group A",BanersFartoClose,BanersFartoClose,LINK_CLICKS,2024-12-01,male,45-54,not_delivering,ad,"7-day click or 1-day view",,,8,1,,0.03,8,3.75,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-12-01,2024-12-01
"Dirty A/B testing","Brand + Product Group A",BanersFartoClose,BanersFartoClose,LINK_CLICKS,2024-12-01,unknown,55-64,not_delivering,ad,"7-day click or 1-day view",,,4,1,,0,4,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-12-01,2024-12-01
"Dirty A/B testing","Brand + Product Group A",BanersFartoClose,BanersFartoClose,LINK_CLICKS,2024-12-01,female,35-44,not_delivering,ad,"7-day click or 1-day view",,,49,1,,0.13,49,2.65306122,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-12-01,2024-12-01
"Dirty A/B testing","Brand + Product Group A",BanersFartoClose,BanersFartoClose,LINK_CLICKS,2024-12-01,female,25-34,not_delivering,ad,"7-day click or 1-day view",,,23,1.2173913,,0.04,28,1.42857143,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-12-01,2024-12-01
"Dirty A/B testing","Brand + Product Group A",BanersFartoClose,BanersFartoClose,LINK_CLICKS,2024-12-01,unknown,45-54,not_delivering,ad,"7-day click or 1-day view",,,5,1.2,,0.03,6,5,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-12-01,2024-12-01
"Dirty A/B testing","HumanCustumer Group B",AmitJPWStudio_PQ_V1,AmitJPWStudio_PQ_V1,LINK_CLICKS,2024-12-01,unknown,55-64,not_delivering,ad,"7-day click or 1-day view",,,2,1,,0.03,2,15,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-12-01,2024-12-01
"Dirty A/B testing","Brand + Product Group A",BanersFartoClose,BanersFartoClose,LINK_CLICKS,2024-12-01,female,18-24,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0,1,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-12-01,2024-12-01
"Dirty A/B testing","HumanCustumer Group A",AmitHomeMini_PQ_V1,AmitHomeMini_PQ_V1,LINK_CLICKS,2024-12-01,male,65+,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0,1,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-12-01,2024-12-01
"Dirty A/B testing","Brand + Product Group A",BanersFartoClose,BanersFartoClose,LINK_CLICKS,2024-12-01,unknown,25-34,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0,1,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-12-01,2024-12-01
"Dirty A/B testing","Brand + Product Group A",BanersFartoClose,BanersFartoClose,LINK_CLICKS,2024-12-01,male,65+,not_delivering,ad,"7-day click or 1-day view","Link clicks",1,61,1.04918033,0.68,0.68,64,10.625,1,0.68,1.5625,1,1.5625,0.68,,,,,,,,,,,,LINK_CLICKS,2024-12-01,2024-12-01
"Dirty A/B testing","Brand + Product Group A",BanersFartoClose,BanersFartoClose,LINK_CLICKS,2024-12-01,male,55-64,not_delivering,ad,"7-day click or 1-day view","Link clicks",1,29,1.10344828,0.16,0.16,32,5,1,0.16,3.125,1,3.125,0.16,1,,,,,,,,,,,LINK_CLICKS,2024-12-01,2024-12-01
"Dirty A/B testing","Brand + Product Group A",BanersFartoClose,BanersFartoClose,LINK_CLICKS,2024-12-01,female,65+,not_delivering,ad,"7-day click or 1-day view","Link clicks",19,472,1.09322034,0.24,4.56,516,8.8372093,19,0.24,3.68217054,18,3.48837209,0.25333333,14,,,,,,,,,,,LINK_CLICKS,2024-12-01,2024-12-01
"Dirty A/B testing","Brand + Product Group A",BanersFartoClose,BanersFartoClose,LINK_CLICKS,2024-12-01,female,55-64,not_delivering,ad,"7-day click or 1-day view","Link clicks",4,320,1.059375,0.3825,1.53,339,4.51327434,4,0.3825,1.179941,5,1.47492625,0.306,2,,,,,,,,,,,LINK_CLICKS,2024-12-01,2024-12-01
"Dirty A/B testing","Brand + Product Group A",BanersFartoClose,BanersFartoClose,LINK_CLICKS,2024-12-01,female,45-54,not_delivering,ad,"7-day click or 1-day view","Link clicks",2,114,1.14035088,0.225,0.45,130,3.46153846,2,0.225,1.53846154,2,1.53846154,0.225,1,,,,,,,,,,,LINK_CLICKS,2024-12-01,2024-12-01
"Dirty A/B testing","HumanCustumer Group A",AmitHomeRealLife_PQ_V1,AmitHomeRealLife_PQ_V1,LINK_CLICKS,2024-12-01,female,65+,not_delivering,ad,"7-day click or 1-day view","Link clicks",1,5,1,0.01,0.01,5,2,1,0.01,20,1,20,0.01,1,,,,,,,,,,,LINK_CLICKS,2024-12-01,2024-12-01
"Dirty A/B testing","HumanCustumer Group A",AmitHomeMini_PQ_V1,AmitHomeMini_PQ_V1,LINK_CLICKS,2024-12-01,female,65+,not_delivering,ad,"7-day click or 1-day view",,,2,1,,0,2,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-12-01,2024-12-01
"Dirty A/B testing","Brand + Product Group A",BanersFartoClose,BanersFartoClose,LINK_CLICKS,2024-12-01,unknown,65+,not_delivering,ad,"7-day click or 1-day view",,,10,1.1,,0.05,11,4.54545455,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-12-01,2024-12-01
"Dirty A/B testing","Brand + Product Group A",JPWABRanChill_PQ_V1,JPWABRanChill_PQ_V1,LINK_CLICKS,2024-12-01,female,65+,not_delivering,ad,"7-day click or 1-day view","Link clicks",27,333,1.06606607,0.25148148,6.79,355,19.12676056,27,0.25148148,7.6056338,30,8.45070423,0.22633333,26,14,14,,,,,,,,,LINK_CLICKS,2024-12-01,2024-12-01
"Dirty A/B testing","HumanCustumer Group B",AmitJPWStudio_PQ_V1,AmitJPWStudio_PQ_V1,LINK_CLICKS,2024-12-01,female,25-34,not_delivering,ad,"7-day click or 1-day view","Link clicks",1,1,1,0.02,0.02,1,20,1,0.02,100,1,100,0.02,1,,,,,,,,,,,LINK_CLICKS,2024-12-01,2024-12-01
"Dirty A/B testing","Brand + Product Group A",JPWABRanChill_PQ_V1,JPWABRanChill_PQ_V1,LINK_CLICKS,2024-12-01,female,45-54,not_delivering,ad,"7-day click or 1-day view","Link clicks",3,24,1.04166667,0.09666667,0.29,25,11.6,3,0.09666667,12,3,12,0.09666667,3,8,8,,,,,,,,,LINK_CLICKS,2024-12-01,2024-12-01
"Dirty A/B testing","HumanCustumer Group B",AmitJPWStudio_PQ_V1,AmitJPWStudio_PQ_V1,LINK_CLICKS,2024-12-01,male,45-54,not_delivering,ad,"7-day click or 1-day view",,,4,1,,0.07,4,17.5,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-12-01,2024-12-01
"Dirty A/B testing","HumanCustumer Group B",AmitJPWStudio_PQ_V1,AmitJPWStudio_PQ_V1,LINK_CLICKS,2024-12-01,male,65+,not_delivering,ad,"7-day click or 1-day view","Link clicks",1,27,1.22222222,0.61,0.61,33,18.48484848,1,0.61,3.03030303,1,3.03030303,0.61,,,,,,,,,,,,LINK_CLICKS,2024-12-01,2024-12-01
"Dirty A/B testing","HumanCustumer Group B",AmitJPWStudio_PQ_V1,AmitJPWStudio_PQ_V1,LINK_CLICKS,2024-12-01,female,65+,not_delivering,ad,"7-day click or 1-day view","Link clicks",50,591,1.04906937,0.2804,14.02,620,22.61290323,50,0.2804,8.06451613,60,9.67741935,0.23366667,47,22,22,,,,,,,,,LINK_CLICKS,2024-12-01,2024-12-01
"Dirty A/B testing","HumanCustumer Group B",AmitJPWStudio_PQ_V1,AmitJPWStudio_PQ_V1,LINK_CLICKS,2024-12-01,female,55-64,not_delivering,ad,"7-day click or 1-day view","Link clicks",24,276,1.05797101,0.21125,5.07,292,17.3630137,24,0.21125,8.21917808,27,9.24657534,0.18777778,23,7,7,,,,,,,,,LINK_CLICKS,2024-12-01,2024-12-01
"Dirty A/B testing","HumanCustumer Group B",AmitJPWStudio_PQ_V1,AmitJPWStudio_PQ_V1,LINK_CLICKS,2024-12-01,female,45-54,not_delivering,ad,"7-day click or 1-day view","Link clicks",2,33,1.09090909,0.21,0.42,36,11.66666667,2,0.21,5.55555556,4,11.11111111,0.105,2,2,2,,,,,,,,,LINK_CLICKS,2024-12-01,2024-12-01
"Dirty A/B testing","HumanCustumer Group B",AmitJPWStudio_PQ_V1,AmitJPWStudio_PQ_V1,LINK_CLICKS,2024-12-01,male,55-64,not_delivering,ad,"7-day click or 1-day view","Link clicks",3,19,1.15789474,0.09666667,0.29,22,13.18181818,3,0.09666667,13.63636364,3,13.63636364,0.09666667,3,,,,,,,,,,,LINK_CLICKS,2024-12-01,2024-12-01
"Dirty A/B testing","HumanCustumer Group B",AmitJPWStudio_PQ_V1,AmitJPWStudio_PQ_V1,LINK_CLICKS,2024-12-01,female,35-44,not_delivering,ad,"7-day click or 1-day view","Link clicks",1,10,1,0.14,0.14,10,14,1,0.14,10,1,10,0.14,1,,,,,,,,,,,LINK_CLICKS,2024-12-01,2024-12-01
"Dirty A/B testing","Brand + Product Group A",JPWABRanChill_PQ_V1,JPWABRanChill_PQ_V1,LINK_CLICKS,2024-12-01,unknown,55-64,not_delivering,ad,"7-day click or 1-day view",,,2,1,,0.01,2,5,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-12-01,2024-12-01
"Dirty A/B testing","Brand + Product Group A",JPWABRanChill_PQ_V1,JPWABRanChill_PQ_V1,LINK_CLICKS,2024-12-01,male,35-44,not_delivering,ad,"7-day click or 1-day view",,,3,1,,0.01,3,3.33333333,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-12-01,2024-12-01
"Dirty A/B testing","Brand + Product Group A",JPWABRanChill_PQ_V1,JPWABRanChill_PQ_V1,LINK_CLICKS,2024-12-01,female,55-64,not_delivering,ad,"7-day click or 1-day view","Link clicks",7,128,1.078125,0.29285714,2.05,138,14.85507246,7,0.29285714,5.07246377,7,5.07246377,0.29285714,7,1,1,,,,,,,,,LINK_CLICKS,2024-12-01,2024-12-01
"Dirty A/B testing","Brand + Product Group A",JPWABRanChill_PQ_V1,JPWABRanChill_PQ_V1,LINK_CLICKS,2024-12-01,female,25-34,not_delivering,ad,"7-day click or 1-day view",,,2,1,,0.06,2,30,,,,1,50,0.06,,,,,,,,,,,,LINK_CLICKS,2024-12-01,2024-12-01
"Dirty A/B testing","Brand + Product Group A",JPWABRanChill_PQ_V1,JPWABRanChill_PQ_V1,LINK_CLICKS,2024-12-01,male,65+,not_delivering,ad,"7-day click or 1-day view",,,20,1,,0.22,20,11,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-12-01,2024-12-01
"Dirty A/B testing","Brand + Product Group A",JPWABRanChill_PQ_V1,JPWABRanChill_PQ_V1,LINK_CLICKS,2024-12-01,male,55-64,not_delivering,ad,"7-day click or 1-day view",,,12,1.08333333,,0.09,13,6.92307692,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-12-01,2024-12-01
"Dirty A/B testing","Brand + Product Group A",JPWABRanChill_PQ_V1,JPWABRanChill_PQ_V1,LINK_CLICKS,2024-12-01,unknown,65+,not_delivering,ad,"7-day click or 1-day view",,,2,1,,0.03,2,15,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-12-01,2024-12-01
"Dirty A/B testing","Brand + Product Group A",JPWABRanChill_PQ_V1,JPWABRanChill_PQ_V1,LINK_CLICKS,2024-12-01,male,45-54,not_delivering,ad,"7-day click or 1-day view",,,3,1,,0.04,3,13.33333333,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-12-01,2024-12-01
"Dirty A/B testing","Brand + Product Group A",JPWABRanChill_PQ_V1,JPWABRanChill_PQ_V1,LINK_CLICKS,2024-12-01,female,35-44,not_delivering,ad,"7-day click or 1-day view",,,2,1.5,,0.01,3,3.33333333,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-12-01,2024-12-01
"Dirty A/B testing","Brand + Product Group A",BanersFartoClose,BanersFartoClose,LINK_CLICKS,2024-11-30,male,45-54,not_delivering,ad,"7-day click or 1-day view",,,30,1.3,,0.14,39,3.58974359,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","Brand + Product Group A","JPWMiniHandsHome_PQ _V1","JPWMiniHandsHome_PQ _V1",LINK_CLICKS,2024-11-30,female,65+,not_delivering,ad,"7-day click or 1-day view",,,8,1,,0.03,8,3.75,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","Brand + Product Group A","JPWMiniHandsHome_PQ _V1","JPWMiniHandsHome_PQ _V1",LINK_CLICKS,2024-11-30,female,25-34,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0,1,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","Brand + Product Group A",BanersFartoClose,BanersFartoClose,LINK_CLICKS,2024-11-30,unknown,35-44,not_delivering,ad,"7-day click or 1-day view",,,2,1,,0,2,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","Brand + Product Group A",BanersFartoClose,BanersFartoClose,LINK_CLICKS,2024-11-30,unknown,45-54,not_delivering,ad,"7-day click or 1-day view",,,1,2,,0.02,2,10,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","Brand + Product Group A",BanersFartoClose,BanersFartoClose,LINK_CLICKS,2024-11-30,unknown,55-64,not_delivering,ad,"7-day click or 1-day view",,,7,1.14285714,,0.06,8,7.5,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","Brand + Product Group A",BanersFartoClose,BanersFartoClose,LINK_CLICKS,2024-11-30,unknown,65+,not_delivering,ad,"7-day click or 1-day view",,,17,1.23529412,,0.12,21,5.71428571,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","Brand + Product Group A",BanersFartoClose,BanersFartoClose,LINK_CLICKS,2024-11-30,female,35-44,not_delivering,ad,"7-day click or 1-day view",,,110,1.1,,0.2,121,1.65289256,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","Brand + Product Group A","JPWMiniHandsHome_PQ _V1","JPWMiniHandsHome_PQ _V1",LINK_CLICKS,2024-11-30,male,25-34,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0,1,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","Brand + Product Group A",BanersFartoClose,BanersFartoClose,LINK_CLICKS,2024-11-30,female,25-34,not_delivering,ad,"7-day click or 1-day view",,,22,1.09090909,,0.06,24,2.5,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","Brand + Product Group A",BanersFartoClose,BanersFartoClose,LINK_CLICKS,2024-11-30,male,35-44,not_delivering,ad,"7-day click or 1-day view",,,22,1.40909091,,0.08,31,2.58064516,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","Brand + Product Group A",BanersFartoClose,BanersFartoClose,LINK_CLICKS,2024-11-30,female,18-24,not_delivering,ad,"7-day click or 1-day view",,,4,1,,0.01,4,2.5,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","Brand + Product Group A",BanersFartoClose,BanersFartoClose,LINK_CLICKS,2024-11-30,male,25-34,not_delivering,ad,"7-day click or 1-day view",,,11,1,,0.04,11,3.63636364,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","Brand + Product Group A",BanersFartoClose,BanersFartoClose,LINK_CLICKS,2024-11-30,female,45-54,not_delivering,ad,"7-day click or 1-day view","Link clicks",4,207,1.1352657,0.2525,1.01,235,4.29787234,4,0.2525,1.70212766,4,1.70212766,0.2525,2,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","Brand + Product Group A",BanersFartoClose,BanersFartoClose,LINK_CLICKS,2024-11-30,male,65+,not_delivering,ad,"7-day click or 1-day view","Link clicks",1,96,1.23958333,0.95,0.95,119,7.98319328,1,0.95,0.84033613,0,0,,1,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","Brand + Product Group A",BanersFartoClose,BanersFartoClose,LINK_CLICKS,2024-11-30,female,55-64,not_delivering,ad,"7-day click or 1-day view","Link clicks",4,457,1.16630197,0.6275,2.51,533,4.70919325,4,0.6275,0.75046904,4,0.75046904,0.6275,4,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","Brand + Product Group A",BanersFartoClose,BanersFartoClose,LINK_CLICKS,2024-11-30,female,65+,not_delivering,ad,"7-day click or 1-day view","Link clicks",38,770,1.13636364,0.22473684,8.54,875,9.76,38,0.22473684,4.34285714,35,4,0.244,32,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","Brand + Product Group A",BanersFartoClose,BanersFartoClose,LINK_CLICKS,2024-11-30,male,55-64,not_delivering,ad,"7-day click or 1-day view","Link clicks",2,86,1.11627907,0.17,0.34,96,3.54166667,2,0.17,2.08333333,2,2.08333333,0.17,2,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","Brand + Product Group A","JPWMiniHandsHome_PQ _V1","JPWMiniHandsHome_PQ _V1",LINK_CLICKS,2024-11-30,female,45-54,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0,1,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","Brand + Product Group A","JPWMiniHandsHome_PQ _V1","JPWMiniHandsHome_PQ _V1",LINK_CLICKS,2024-11-30,male,65+,not_delivering,ad,"7-day click or 1-day view",,,3,1,,0.02,3,6.66666667,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","HumanCustumer Group B",AmitOpinion_PQ_V1,AmitOpinion_PQ_V1,LINK_CLICKS,2024-11-30,female,65+,not_delivering,ad,"7-day click or 1-day view",,,10,1,,0.03,10,3,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","Brand + Product Group B",JPWMultipleframes,JPWMultipleframes,LINK_CLICKS,2024-11-30,female,55-64,not_delivering,ad,"7-day click or 1-day view",,,9,1.11111111,,0.09,10,9,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
"Dirty A/B testing","HumanCustumer Group B",AmitMyHome_PQ_V1,AmitMyHome_PQ_V1,LINK_CLICKS,2024-11-30,female,55-64,not_delivering,ad,"7-day click or 1-day view","Link clicks",12,89,1.07865169,0.09166667,1.1,96,11.45833333,12,0.09166667,12.5,11,11.45833333,0.1,9,5,5,,,,,,,,,LINK_CLICKS,2024-11-30,2024-11-30
